quoteText,bookTitle,bookAuthor,tags
"In my specific area of longevity, I hear too much emphasis on how people look (sort of important) and feel (important, to be sure), but very little on the actual task of delaying the onset of chronic disease, which is almost the mathematical equivalent of delaying death and improving quality of life. I’m consistently amazed how little the experts in this space advocate for approaches to delay the onset of cardiovascular disease, cancer, neurodegenerative disease, and accidental deaths.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
When you stop caring about being right in the eyes of everyone—versus being right in your own eyes and the eyes of those who matter to you—it’s amazing how little you care to waste energy trying to convince people of your view.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
The main thing is to keep the main thing the main thing.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Jack used to say it’s okay to take a day off from working out. But on that day, you’re not allowed to eat.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
Real work and real satisfaction come from the opposite of what the web provides. They come from going deep into something,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Am I going be the kind of guy who doesn’t exercise ever? Or not? And if the answer is ‘not,’ then why not right now?",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"I think people assume that you have to weigh all feedback on your product (whether it’s a podcast, an app, etc.) equally. Not all feedback is created equal, and not all ideas from your users are good ones!",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Neal Stephenson is an incredible writer who manages to create fictional characters who reveal the eccentricities and absurdities of real-life scientists and mathematicians as they go about their work of creativity. Were I to teach a course on the history of science, The Baroque Cycle would be required reading. It is way over the top in capturing the character of Newton and his contemporaries, and the science sometimes (intentionally) becomes magical, but with the interwoven sex and violence, it is way too much fun to put down.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"if you can’t see your rocks on your calendar, they might as well not exist. This is doubly important for things like sleep and exercise. If you don’t put those in first, no one will.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"People say that what we’re all seeking is a meaning for life. I don’t think that’s what we’re really seeking. I think that what we’re seeking is an experience of being alive.”–Joseph Campbell American mythologist and writer, known for The Hero with a Thousand Faces",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"It revealed to me that we only get what we desire most, and to apply myself with a laserlike focus upon a goal, task, or project.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Grudges are for those who insist that they are owed something; forgiveness, however, is for those who are substantial enough to move on.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"NVC has a magical way of instantly defusing potential conflicts with anyone, from a partner to a server to a friend to someone at work. One of its many great premises is that no two people’s needs are ever in conflict. It’s only the strategies for getting those needs met that are in conflict.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
Be kind to yourself in your own mind. Let your mind show you the same kindness that you aspire to show others.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Your time is limited, so it’s best to spend it with people who will make you feel like you made the most of your gift of today.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"A Buddhist Perspective on the Teachings of Jesus.” I really, really, really loved the book. What I liked the most was the Dalai Lama’s guidance on converting to Buddhism. He wrote that if you are part of another religion, please do not convert to Buddhism. Your fastest path to enlightenment and peace of mind and your own good heart is in the religion that you are in.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"I have become better at saying no to things and people (including friends and family) that drain my energy. This isn’t easy, especially if you are a people-pleaser.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"What are bad recommendations you hear in your profession or area of expertise? “Resting is weakness.” So many athletes have gotten into the mindset that more is better, which sets you up for burnout, injury, overtraining, and adrenal fatigue issues. While this mindset is common with athletes, it’s applicable to high achievers in all areas of life. Growth and gains come from periods of rest, yet “rest” has become a four-letter word for high performers, and that needs to change.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"There is very little luck involved. Winning your great job is about hard work, stamina, grit, ingenuity, and timing.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
Develop a philosophy of giving as soon as you enter the working world.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
What do you need right now in order to be happy? Do you need anything other than what is happening right now in order to be happy?” That orients me right away toward what I care about.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
